ID,ring,Type1
pay,15,F-type ATPase
cja,15,F-type ATPase
cjd,15,F-type ATPase
cje,15,F-type ATPase
paa,15,F-type ATPase
pac,15,F-type ATPase
pae,15,F-type ATPase
cjr,15,F-type ATPase
pak,15,F-type ATPase
sah,15,F-type ATPase
pam,15,F-type ATPase
cju,15,F-type ATPase
syc,15,F-type ATPase
syg,15,F-type ATPase
syf,15,F-type ATPase
sye,15,F-type ATPase
oih,15,F-type ATPase
smf,15,F-type ATPase
pha,15,F-type ATPase
syn,15,F-type ATPase
lxx,15,F-type ATPase
syr,15,F-type ATPase
vvm,15,F-type ATPase
syw,15,F-type ATPase
wpi,15,F-type ATPase
nis,15,F-type ATPase
mpa,15,F-type ATPase
noc,15,F-type ATPase
nit,15,F-type ATPase
gsu,15,F-type ATPase
ccu,15,F-type ATPase
ccv,15,F-type ATPase
ccr,15,F-type ATPase
xcc,15,F-type ATPase
tit,15,F-type ATPase
cco,15,F-type ATPase
cch,15,F-type ATPase
san,15,F-type ATPase
mha,15,F-type ATPase
ldb,15,F-type ATPase
lde,15,F-type ATPase
tcu,15,F-type ATPase
mfl,15,F-type ATPase
mfm,15,F-type ATPase
mlc,15,F-type ATPase
teq,15,F-type ATPase
sku,15,F-type ATPase
ypb,15,F-type ATPase
eli,15,F-type ATPase
gmc,15,F-type ATPase
hac,15,F-type ATPase
sjj,15,F-type ATPase
gme,15,F-type ATPase
ske,15,F-type ATPase
ade,15,F-type ATPase
adn,15,F-type ATPase
has,15,F-type ATPase
sea,15,F-type ATPase
ami,15,F-type ATPase
lcr,15,F-type ATPase
psm,15,F-type ATPase
ama,15,F-type ATPase
amc,15,F-type ATPase
psa,15,F-type ATPase
lcz,15,F-type ATPase
amd,15,F-type ATPase
amf,15,F-type ATPase
sac,15,F-type ATPase
lcb,15,F-type ATPase
lca,15,F-type ATPase
mhj,15,F-type ATPase
psp,15,F-type ATPase
amu,15,F-type ATPase
amt,15,F-type ATPase
pst,15,F-type ATPase
psu,15,F-type ATPase
bpa,15,F-type ATPase
mho,15,F-type ATPase
bpe,15,F-type ATPase
ljo,15,F-type ATPase
rpb,15,F-type ATPase
bph,15,F-type ATPase
bpm,15,F-type ATPase
aph,15,F-type ATPase
bpo,15,F-type ATPase
bpn,15,F-type ATPase
eel,15,F-type ATPase
bps,15,F-type ATPase
bpr,15,F-type ATPase
bpu,15,F-type ATPase
xom,15,F-type ATPase
mhy,15,F-type ATPase
bpy,15,F-type ATPase
wbm,15,F-type ATPase
xfa,15,F-type ATPase
mhp,15,F-type ATPase
gbr,15,F-type ATPase
jan,15,F-type ATPase
saa,15,F-type ATPase
vsa,15,F-type ATPase
ols,15,F-type ATPase
vvu,15,F-type ATPase
ljf,15,F-type ATPase
tmr,15,F-type ATPase
gvi,15,F-type ATPase
tmt,15,F-type ATPase
ica,15,F-type ATPase
ter,15,F-type ATPase
gvg,15,F-type ATPase
tma,15,F-type ATPase
pen,15,F-type ATPase
esc,15,F-type ATPase
tme,15,F-type ATPase
esa,15,F-type ATPase
tye,15,F-type ATPase
dda,15,F-type ATPase
ddf,15,F-type ATPase
dde,15,F-type ATPase
cni,15,F-type ATPase
mms,15,F-type ATPase
plu,15,F-type ATPase
nmu,15,F-type ATPase
ppn,15,F-type ATPase
cgl,15,F-type ATPase
hse,15,F-type ATPase
cgb,15,F-type ATPase
hso,15,F-type ATPase
nme,15,F-type ATPase
pla,15,F-type ATPase
nma,15,F-type ATPase
plm,15,F-type ATPase
cgt,15,F-type ATPase
nmi,15,F-type ATPase
aca,15,F-type ATPase
dze,15,F-type ATPase
bge,15,F-type ATPase
acd,15,F-type ATPase
nda,15,F-type ATPase
aci,15,F-type ATPase
bgl,15,F-type ATPase
sfl,15,F-type ATPase
acm,15,F-type ATPase
srm,15,F-type ATPase
acr,15,F-type ATPase
bgr,15,F-type ATPase
xne,15,F-type ATPase
srt,15,F-type ATPase
sru,15,F-type ATPase
kra,15,F-type ATPase
bbe,15,F-type ATPase
mbo,15,F-type ATPase
ppf,15,F-type ATPase
bja,15,F-type ATPase
ahe,15,F-type ATPase
mss,15,F-type ATPase
sml,15,F-type ATPase
pph,15,F-type ATPase
mba,15,F-type ATPase
ppm,15,F-type ATPase
son,15,F-type ATPase
ppr,15,F-type ATPase
psb,15,F-type ATPase
ppu,15,F-type ATPase
mbt,15,F-type ATPase
mbv,15,F-type ATPase
soz,15,F-type ATPase
sad,15,F-type ATPase
rcp,15,F-type ATPase
rcm,15,F-type ATPase
rco,15,F-type ATPase
rce,15,F-type ATPase
vap,15,F-type ATPase
rca,15,F-type ATPase
bcl,15,F-type ATPase
eam,15,F-type ATPase
sds,15,F-type ATPase
bur,15,F-type ATPase
sdy,15,F-type ATPase
eay,15,F-type ATPase
sde,15,F-type ATPase
pwa,15,F-type ATPase
sdl,15,F-type ATPase
buc,15,F-type ATPase
sdn,15,F-type ATPase
eat,15,F-type ATPase
dma,15,F-type ATPase
xac,15,F-type ATPase
mts,15,F-type ATPase
snc,15,F-type ATPase
saf,15,F-type ATPase
mtt,15,F-type ATPase
mtu,15,F-type ATPase
bcd,15,F-type ATPase
bce,15,F-type ATPase
mtb,15,F-type ATPase
mtc,15,F-type ATPase
mta,15,F-type ATPase
mtf,15,F-type ATPase
cpb,15,F-type ATPase
cbc,15,F-type ATPase
rva,15,F-type ATPase
cpc,15,F-type ATPase
cbf,15,F-type ATPase
cbg,15,F-type ATPase
cbd,15,F-type ATPase
cbe,15,F-type ATPase
cbk,15,F-type ATPase
cbh,15,F-type ATPase
cbi,15,F-type ATPase
cbo,15,F-type ATPase
bca,15,F-type ATPase
cbt,15,F-type ATPase
cbu,15,F-type ATPase
cby,15,F-type ATPase
hpy,15,F-type ATPase
mci,15,F-type ATPase
hps,15,F-type ATPase
oan,15,F-type ATPase
hpp,15,F-type ATPase
nam,15,F-type ATPase
nar,15,F-type ATPase
hpj,15,F-type ATPase
tin,15,F-type ATPase
tpt,15,F-type ATPase
hpl,15,F-type ATPase
naz,15,F-type ATPase
hpb,15,F-type ATPase
hpa,15,F-type ATPase
hpg,15,F-type ATPase
lpj,15,F-type ATPase
lga,15,F-type ATPase
vcj,15,F-type ATPase
kvu,15,F-type ATPase
bcv,15,F-type ATPase
hna,15,F-type ATPase
cpi,15,F-type ATPase
bcn,15,F-type ATPase
bco,15,F-type ATPase
hne,15,F-type ATPase
bci,15,F-type ATPase
bcj,15,F-type ATPase
cpo,15,F-type ATPase
eok,15,F-type ATPase
eoj,15,F-type ATPase
eoi,15,F-type ATPase
eoh,15,F-type ATPase
cpe,15,F-type ATPase
cpf,15,F-type ATPase
agr,15,F-type ATPase
rxy,15,F-type ATPase
vch,15,F-type ATPase
xbo,15,F-type ATPase
wvi,15,F-type ATPase
bcx,15,F-type ATPase
bcy,15,F-type ATPase
bcz,15,F-type ATPase
dvu,15,F-type ATPase
cpr,15,F-type ATPase
cps,15,F-type ATPase
cpu,15,F-type ATPase
sco,16,F-type ATPase
smt,16,F-type ATPase
bvu,16,F-type ATPase
pth,16,F-type ATPase
osp,16,F-type ATPase
lmf,16,F-type ATPase
sca,16,F-type ATPase
scb,16,F-type ATPase
bva,16,F-type ATPase
llo,16,F-type ATPase
nwa,16,F-type ATPase
rop,16,F-type ATPase
lla,16,F-type ATPase
vco,16,F-type ATPase
ngk,16,F-type ATPase
blm,16,F-type ATPase
ots,16,F-type ATPase
zmn,16,F-type ATPase
zmo,16,F-type ATPase
lki,16,F-type ATPase
nse,16,F-type ATPase
vex,16,F-type ATPase
bqu,16,F-type ATPase
nwi,16,F-type ATPase
mpe,16,F-type ATPase
lre,16,F-type ATPase
lrf,16,F-type ATPase
mpn,16,F-type ATPase
mpo,16,F-type ATPase
ftf,16,F-type ATPase
mpu,16,F-type ATPase
fal,16,F-type ATPase
bld,16,F-type ATPase
sme,16,F-type ATPase
hya,16,F-type ATPase
din,16,F-type ATPase
smd,16,F-type ATPase
cmi,16,F-type ATPase
smc,16,F-type ATPase
dia,16,F-type ATPase
gur,16,F-type ATPase
wsu,16,F-type ATPase
min,16,F-type ATPase
trq,16,F-type ATPase
bxe,16,F-type ATPase
pmt,16,F-type ATPase
pmu,16,F-type ATPase
cfl,16,F-type ATPase
tel,16,F-type ATPase
pmr,16,F-type ATPase
rec,16,F-type ATPase
pmx,16,F-type ATPase
pmy,16,F-type ATPase
pmz,16,F-type ATPase
plt,16,F-type ATPase
pma,16,F-type ATPase
mmy,16,F-type ATPase
pmn,16,F-type ATPase
pmh,16,F-type ATPase
pmi,16,F-type ATPase
tdn,16,F-type ATPase
mmc,16,F-type ATPase
aba,16,F-type ATPase
abc,16,F-type ATPase
asu,16,F-type ATPase
xop,16,F-type ATPase
sun,16,F-type ATPase
sul,16,F-type ATPase
hde,16,F-type ATPase
abn,16,F-type ATPase
abo,16,F-type ATPase
rle,16,F-type ATPase
ran,16,F-type ATPase
abu,16,F-type ATPase
xoo,16,F-type ATPase
net,16,F-type ATPase
neu,16,F-type ATPase
rlg,16,F-type ATPase
sbm,16,F-type ATPase
mea,16,F-type ATPase
xfn,16,F-type ATPase
sav,16,F-type ATPase
mlu,16,F-type ATPase
mei,16,F-type ATPase
meh,16,F-type ATPase
mep,16,F-type ATPase
mes,16,F-type ATPase
mmr,16,F-type ATPase
caa,16,F-type ATPase
ctt,16,F-type ATPase
glo,16,F-type ATPase
sjp,16,F-type ATPase
hba,16,F-type ATPase
mmo,16,F-type ATPase
bov,16,F-type ATPase
rde,16,F-type ATPase
cte,16,F-type ATPase
mmi,16,F-type ATPase
sew,16,F-type ATPase
rdn,16,F-type ATPase
cti,16,F-type ATPase
sgy,16,F-type ATPase
xcb,16,F-type ATPase
ipa,16,F-type ATPase
tau,16,F-type ATPase
aps,16,F-type ATPase
lmo,16,F-type ATPase
ipo,16,F-type ATPase
brm,16,F-type ATPase
apn,16,F-type ATPase
sgl,16,F-type ATPase
sgo,16,F-type ATPase
brh,16,F-type ATPase
apb,16,F-type ATPase
apa,16,F-type ATPase
bra,16,F-type ATPase
cha,16,F-type ATPase
chd,16,F-type ATPase
msy,16,F-type ATPase
dno,16,F-type ATPase
chl,16,F-type ATPase
msp,16,F-type ATPase
tws,16,F-type ATPase
msk,16,F-type ATPase
chu,16,F-type ATPase
pmm,16,F-type ATPase
chy,16,F-type ATPase
mmb,16,F-type ATPase
svo,16,F-type ATPase
ooe,16,F-type ATPase
vpr,16,F-type ATPase
pfl,16,F-type ATPase
pfo,16,F-type ATPase
vpe,16,F-type ATPase
pfs,16,F-type ATPase
pfr,16,F-type ATPase
vpa,16,F-type ATPase
eru,16,F-type ATPase
erw,16,F-type ATPase
car,16,F-type ATPase
fba,16,F-type ATPase
det,16,F-type ATPase
swo,16,F-type ATPase
cat,16,F-type ATPase
deh,16,F-type ATPase
ere,16,F-type ATPase
erg,16,F-type ATPase
cao,16,F-type ATPase
cac,16,F-type ATPase
deb,16,F-type ATPase
deg,16,F-type ATPase
spx,16,F-type ATPase
spy,16,F-type ATPase
spz,16,F-type ATPase
xca,16,F-type ATPase
spn,16,F-type ATPase
spp,16,F-type ATPase
nde,16,F-type ATPase
spr,16,F-type ATPase
sps,16,F-type ATPase
spt,16,F-type ATPase
sph,16,F-type ATPase
spi,16,F-type ATPase
spj,16,F-type ATPase
spk,16,F-type ATPase
xcv,16,F-type ATPase
spm,16,F-type ATPase
hhe,16,F-type ATPase
tam,16,F-type ATPase
tal,16,F-type ATPase
spa,16,F-type ATPase
spb,16,F-type ATPase
spc,16,F-type ATPase
spe,16,F-type ATPase
spf,16,F-type ATPase
spg,16,F-type ATPase
afl,16,F-type ATPase
afo,16,F-type ATPase
sit,16,F-type ATPase
cse,16,F-type ATPase
afe,16,F-type ATPase
bcq,16,F-type ATPase
csa,16,F-type ATPase
krh,16,F-type ATPase
csc,16,F-type ATPase
tai,16,F-type ATPase
ent,16,F-type ATPase
gct,16,F-type ATPase
fps,16,F-type ATPase
cst,16,F-type ATPase
afw,16,F-type ATPase
sil,16,F-type ATPase
pub,16,F-type ATPase
lam,16,F-type ATPase
lai,16,F-type ATPase
sna,16,F-type ATPase
sno,16,F-type ATPase
snm,16,F-type ATPase
lac,16,F-type ATPase
maa,16,F-type ATPase
mac,16,F-type ATPase
enc,16,F-type ATPase
mag,16,F-type ATPase
npu,16,F-type ATPase
pat,16,F-type ATPase
mal,16,F-type ATPase
las,16,F-type ATPase
vfm,16,F-type ATPase
vfi,16,F-type ATPase
lhk,16,F-type ATPase
axy,16,F-type ATPase
hfe,16,F-type ATPase
lsg,16,F-type ATPase
lsa,16,F-type ATPase
lso,16,F-type ATPase
lsl,16,F-type ATPase
ttu,16,F-type ATPase
hoh,16,F-type ATPase
wri,16,F-type ATPase
tte,16,F-type ATPase
clo,16,F-type ATPase
cli,16,F-type ATPase
clj,16,F-type ATPase
pcr,16,F-type ATPase
cla,16,F-type ATPase
pct,16,F-type ATPase
pcu,16,F-type ATPase
cly,16,F-type ATPase
nsa,16,F-type ATPase
msu,16,F-type ATPase
cef,16,F-type ATPase
pru,16,F-type ATPase
dak,16,F-type ATPase
dat,16,F-type ATPase
tjr,16,F-type ATPase
dap,16,F-type ATPase
dar,16,F-type ATPase
das,16,F-type ATPase
dps,16,F-type ATPase
bas,16,F-type ATPase
kpu,16,F-type ATPase
nfa,16,F-type ATPase
kpe,16,F-type ATPase
pao,16,F-type ATPase
kpn,16,F-type ATPase
lfe,16,F-type ATPase
mdi,16,F-type ATPase
seq,16,F-type ATPase
mat,16,F-type ATPase
ftu,16,F-type ATPase
vvy,16,F-type ATPase
dsy,16,F-type ATPase
rer,16,F-type ATPase
blt,16,F-type ATPase
smu,16,F-type ATPase
req,16,F-type ATPase
hin,16,F-type ATPase
vcm,16,F-type ATPase
ret,16,F-type ATPase
reu,16,F-type ATPase
fta,16,F-type ATPase
bll,16,F-type ATPase
blo,16,F-type ATPase
bln,16,F-type ATPase
bli,16,F-type ATPase
gox,16,F-type ATPase
blj,16,F-type ATPase
fth,16,F-type ATPase
hch,16,F-type ATPase
blf,16,F-type ATPase
ftm,16,F-type ATPase
ftl,16,F-type ATPase
blc,16,F-type ATPase
blb,16,F-type ATPase
ecf,16,F-type ATPase
ece,16,F-type ATPase
ecc,16,F-type ATPase
eca,16,F-type ATPase
eco,16,F-type ATPase
ecn,16,F-type ATPase
mmw,16,F-type ATPase
ecl,16,F-type ATPase
ecj,16,F-type ATPase
eci,16,F-type ATPase
ech,16,F-type ATPase
ecw,16,F-type ATPase
nth,16,F-type ATPase
asa,16,F-type ATPase
ypz,16,F-type ATPase
ecs,16,F-type ATPase
ecp,16,F-type ATPase
rlt,16,F-type ATPase
lmc,16,F-type ATPase
lme,16,F-type ATPase
ecy,16,F-type ATPase
ecx,16,F-type ATPase
ate,16,F-type ATPase
vha,16,F-type ATPase
atm,16,F-type ATPase
snt,16,F-type ATPase
shm,16,F-type ATPase
atu,16,F-type ATPase
rmr,16,F-type ATPase
nha,16,F-type ATPase
nhl,16,F-type ATPase
wbr,16,F-type ATPase
ser,16,F-type ATPase
syx,16,F-type ATPase
kol,16,F-type ATPase
rru,16,F-type ATPase
rsl,16,F-type ATPase
rso,16,F-type ATPase
gyc,16,F-type ATPase
gya,16,F-type ATPase
rsd,16,F-type ATPase
gym,16,F-type ATPase
pnu,16,F-type ATPase
rsc,16,F-type ATPase
cyb,16,F-type ATPase
cya,16,F-type ATPase
tfu,16,F-type ATPase
tpr,16,F-type ATPase
rsp,16,F-type ATPase
rsq,16,F-type ATPase
aae,16,F-type ATPase
seg,16,F-type ATPase
dth,16,F-type ATPase
stc,16,F-type ATPase
stl,16,F-type ATPase
stm,16,F-type ATPase
sth,16,F-type ATPase
sti,16,F-type ATPase
dte,16,F-type ATPase
stt,16,F-type ATPase
sed,16,F-type ATPase
stp,16,F-type ATPase
aap,16,F-type ATPase
aas,16,F-type ATPase
sty,16,F-type ATPase
sak,16,F-type ATPase
saj,16,F-type ATPase
lbr,16,F-type ATPase
sao,16,F-type ATPase
bhl,16,F-type ATPase
sam,16,F-type ATPase
sal,16,F-type ATPase
bha,16,F-type ATPase
sab,16,F-type ATPase
ral,16,F-type ATPase
rme,16,F-type ATPase
bhe,16,F-type ATPase
rak,16,F-type ATPase
rah,16,F-type ATPase
ank,16,F-type ATPase
bhy,16,F-type ATPase
prw,16,F-type ATPase
lbf,16,F-type ATPase
lbi,16,F-type ATPase
sar,16,F-type ATPase
lbj,16,F-type ATPase
saw,16,F-type ATPase
lbl,16,F-type ATPase
sau,16,F-type ATPase
sat,16,F-type ATPase
yps,16,F-type ATPase
ypp,16,F-type ATPase
mil,16,F-type ATPase
lic,16,F-type ATPase
lil,16,F-type ATPase
rrs,16,F-type ATPase
lin,16,F-type ATPase
mco,16,F-type ATPase
ypa,16,F-type ATPase
lip,16,F-type ATPase
sei,16,F-type ATPase
ype,16,F-type ATPase
gka,16,F-type ATPase
wch,16,F-type ATPase
ypi,16,F-type ATPase
ypn,16,F-type ATPase
ypm,16,F-type ATPase
sfx,16,F-type ATPase
sfv,16,F-type ATPase
bsu,16,F-type ATPase
sfr,16,F-type ATPase
rhi,16,F-type ATPase
bsn,16,F-type ATPase
ppe,16,F-type ATPase
sbc,16,F-type ATPase
rha,16,F-type ATPase
bse,16,F-type ATPase
bsa,16,F-type ATPase
fjo,16,F-type ATPase
bug,16,F-type ATPase
ckl,16,F-type ATPase
cko,16,F-type ATPase
ckn,16,F-type ATPase
cki,16,F-type ATPase
lpp,16,F-type ATPase
lpn,16,F-type ATPase
lpl,16,F-type ATPase
ckp,16,F-type ATPase
lpf,16,F-type ATPase
lpc,16,F-type ATPase
mra,16,F-type ATPase
lpa,16,F-type ATPase
mfa,16,F-type ATPase
dba,16,F-type ATPase
rpc,16,F-type ATPase
cdi,16,F-type ATPase
nla,16,F-type ATPase
dbr,16,F-type ATPase
rty,16,F-type ATPase
bfa,16,F-type ATPase
tcx,16,F-type ATPase
oca,16,F-type ATPase
ngo,16,F-type ATPase
bfl,16,F-type ATPase
bfs,16,F-type ATPase
bfr,16,F-type ATPase
sur,16,F-type ATPase
hip,16,F-type ATPase
hiq,16,F-type ATPase
mga,16,F-type ATPase
sms,16,F-type ATPase
hit,16,F-type ATPase
mge,16,F-type ATPase
ssu,16,F-type ATPase
mgi,16,F-type ATPase
ssv,16,F-type ATPase
ssp,16,F-type ATPase
sss,16,F-type ATPase
tbi,16,F-type ATPase
geb,16,F-type ATPase
ssn,16,F-type ATPase
ssi,16,F-type ATPase
hif,16,F-type ATPase
sse,16,F-type ATPase
ssd,16,F-type ATPase
hil,16,F-type ATPase
tbd,16,F-type ATPase
gem,16,F-type ATPase
ssb,16,F-type ATPase
bav,16,F-type ATPase
rfr,16,F-type ATPase
bat,16,F-type ATPase
gbe,16,F-type ATPase
bar,16,F-type ATPase
dpr,16,F-type ATPase
aex,16,F-type ATPase
gbm,16,F-type ATPase
emi,16,F-type ATPase
bay,16,F-type ATPase
sha,16,F-type ATPase
bae,16,F-type ATPase
bab,16,F-type ATPase
she,16,F-type ATPase
rfe,16,F-type ATPase
ban,16,F-type ATPase
aeh,16,F-type ATPase
bal,16,F-type ATPase
bam,16,F-type ATPase
pbs,16,F-type ATPase
bah,16,F-type ATPase
bai,16,F-type ATPase
ebd,16,F-type ATPase
seu,16,F-type ATPase
set,16,F-type ATPase
eba,16,F-type ATPase
bts,16,F-type ATPase
sep,16,F-type ATPase
ebi,16,F-type ATPase
syd,16,F-type ATPase
bte,16,F-type ATPase
see,16,F-type ATPase
ebw,16,F-type ATPase
sec,16,F-type ATPase
ebr,16,F-type ATPase
btb,16,F-type ATPase
pvi,16,F-type ATPase
sek,16,F-type ATPase
bth,16,F-type ATPase
btk,16,F-type ATPase
seh,16,F-type ATPase
wol,16,F-type ATPase
dly,16,F-type ATPase
twh,16,F-type ATPase
str,16,F-type ATPase
uur,16,F-type ATPase
ypk,16,F-type ATPase
uue,16,F-type ATPase
etr,16,F-type ATPase
fnu,16,F-type ATPase
etw,16,F-type ATPase
gwc,16,F-type ATPase
ilo,16,F-type ATPase
coc,16,F-type ATPase
eta,16,F-type ATPase
pdi,16,F-type ATPase
fno,16,F-type ATPase
mcd,16,F-type ATPase
rpr,16,F-type ATPase
rpt,16,F-type ATPase
rpx,16,F-type ATPase
rpa,16,F-type ATPase
pol,16,F-type ATPase
cba,16,F-type ATPase
rpe,16,F-type ATPase
rpd,16,F-type ATPase
rpf,16,F-type ATPase
rpi,16,F-type ATPase
rpk,16,F-type ATPase
tsa,16,F-type ATPase
ana,16,F-type ATPase
swi,16,F-type ATPase
fra,16,F-type ATPase
bbi,16,F-type ATPase
fri,16,F-type ATPase
zpr,16,F-type ATPase
xau,16,F-type ATPase
bba,16,F-type ATPase
xft,16,F-type ATPase
sez,16,F-type ATPase
lby,16,F-type ATPase
swp,16,F-type ATPase
mxa,16,F-type ATPase
bbt,16,F-type ATPase
bbr,16,F-type ATPase
bbp,16,F-type ATPase
bmb,16,F-type ATPase
bmc,16,F-type ATPase
nri,16,F-type ATPase
bma,16,F-type ATPase
bmf,16,F-type ATPase
bmd,16,F-type ATPase
bme,16,F-type ATPase
bmj,16,F-type ATPase
sag,16,F-type ATPase
gau,16,F-type ATPase
bmi,16,F-type ATPase
mca,16,F-type ATPase
hms,16,F-type ATPase
bmr,16,F-type ATPase
bms,16,F-type ATPase
bmq,16,F-type ATPase
sae,16,F-type ATPase
lgs,16,F-type ATPase
mcu,16,F-type ATPase
mct,16,F-type ATPase
ott,16,F-type ATPase
mcp,16,F-type ATPase
ant,16,F-type ATPase
hdu,16,F-type ATPase
pca,16,F-type ATPase
cow,16,F-type ATPase
mle,16,F-type ATPase
slt,16,F-type ATPase
cts,16,F-type ATPase
slp,16,F-type ATPase
mlo,16,F-type ATPase
rbo,16,F-type ATPase
eic,16,F-type ATPase
cvi,16,F-type ATPase
hdn,16,F-type ATPase
rbe,16,F-type ATPase
slg,16,F-type ATPase
sma,16,F-type ATPase
rba,16,F-type ATPase
pzu,16,F-type ATPase
smh,16,F-type ATPase
vok,16,F-type ATPase
sas,16,F-type ATPase
avn,16,F-type ATPase
avi,16,F-type ATPase
psn,16,F-type ATPase
ava,16,F-type ATPase
pap,16,F-type ATPase
cjk,16,F-type ATPase
par,16,F-type ATPase
cjn,16,F-type ATPase
pau,16,F-type ATPase
pay,16,F-type ATPase
cja,16,F-type ATPase
cjd,16,F-type ATPase
cje,16,F-type ATPase
paa,16,F-type ATPase
pac,16,F-type ATPase
pae,16,F-type ATPase
cjr,16,F-type ATPase
pak,16,F-type ATPase
sah,16,F-type ATPase
pam,16,F-type ATPase
cju,16,F-type ATPase
syc,16,F-type ATPase
syg,16,F-type ATPase
syf,16,F-type ATPase
sye,16,F-type ATPase
oih,16,F-type ATPase
smf,16,F-type ATPase
pha,16,F-type ATPase
syn,16,F-type ATPase
lxx,16,F-type ATPase
syr,16,F-type ATPase
vvm,16,F-type ATPase
syw,16,F-type ATPase
wpi,16,F-type ATPase
nis,16,F-type ATPase
mpa,16,F-type ATPase
noc,16,F-type ATPase
nit,16,F-type ATPase
gsu,16,F-type ATPase
ccu,16,F-type ATPase
ccv,16,F-type ATPase
ccr,16,F-type ATPase
xcc,16,F-type ATPase
tit,16,F-type ATPase
cco,16,F-type ATPase
cch,16,F-type ATPase
san,16,F-type ATPase
mha,16,F-type ATPase
ldb,16,F-type ATPase
lde,16,F-type ATPase
tcu,16,F-type ATPase
mfl,16,F-type ATPase
mfm,16,F-type ATPase
mlc,16,F-type ATPase
teq,16,F-type ATPase
sku,16,F-type ATPase
ypb,16,F-type ATPase
eli,16,F-type ATPase
gmc,16,F-type ATPase
hac,16,F-type ATPase
sjj,16,F-type ATPase
gme,16,F-type ATPase
ske,16,F-type ATPase
ade,16,F-type ATPase
adn,16,F-type ATPase
has,16,F-type ATPase
sea,16,F-type ATPase
ami,16,F-type ATPase
lcr,16,F-type ATPase
psm,16,F-type ATPase
ama,16,F-type ATPase
amc,16,F-type ATPase
psa,16,F-type ATPase
lcz,16,F-type ATPase
amd,16,F-type ATPase
amf,16,F-type ATPase
sac,16,F-type ATPase
lcb,16,F-type ATPase
lca,16,F-type ATPase
mhj,16,F-type ATPase
psp,16,F-type ATPase
amu,16,F-type ATPase
amt,16,F-type ATPase
pst,16,F-type ATPase
psu,16,F-type ATPase
bpa,16,F-type ATPase
mho,16,F-type ATPase
bpe,16,F-type ATPase
ljo,16,F-type ATPase
rpb,16,F-type ATPase
bph,16,F-type ATPase
bpm,16,F-type ATPase
aph,16,F-type ATPase
bpo,16,F-type ATPase
bpn,16,F-type ATPase
eel,16,F-type ATPase
bps,16,F-type ATPase
bpr,16,F-type ATPase
bpu,16,F-type ATPase
xom,16,F-type ATPase
mhy,16,F-type ATPase
bpy,16,F-type ATPase
wbm,16,F-type ATPase
xfa,16,F-type ATPase
mhp,16,F-type ATPase
gbr,16,F-type ATPase
jan,16,F-type ATPase
saa,16,F-type ATPase
vsa,16,F-type ATPase
ols,16,F-type ATPase
vvu,16,F-type ATPase
ljf,16,F-type ATPase
tmr,16,F-type ATPase
gvi,16,F-type ATPase
tmt,16,F-type ATPase
ica,16,F-type ATPase
ter,16,F-type ATPase
gvg,16,F-type ATPase
tma,16,F-type ATPase
pen,16,F-type ATPase
esc,16,F-type ATPase
tme,16,F-type ATPase
esa,16,F-type ATPase
tye,16,F-type ATPase
dda,16,F-type ATPase
ddf,16,F-type ATPase
dde,16,F-type ATPase
cni,16,F-type ATPase
mms,16,F-type ATPase
plu,16,F-type ATPase
nmu,16,F-type ATPase
ppn,16,F-type ATPase
cgl,16,F-type ATPase
hse,16,F-type ATPase
cgb,16,F-type ATPase
hso,16,F-type ATPase
nme,16,F-type ATPase
pla,16,F-type ATPase
nma,16,F-type ATPase
plm,16,F-type ATPase
cgt,16,F-type ATPase
sbo,16,F-type ATPase
nmi,16,F-type ATPase
aca,16,F-type ATPase
dze,16,F-type ATPase
bge,16,F-type ATPase
acd,16,F-type ATPase
nda,16,F-type ATPase
aci,16,F-type ATPase
bgl,16,F-type ATPase
sfl,16,F-type ATPase
acm,16,F-type ATPase
srm,16,F-type ATPase
acr,16,F-type ATPase
bgr,16,F-type ATPase
xne,16,F-type ATPase
srt,16,F-type ATPase
sru,16,F-type ATPase
kra,16,F-type ATPase
bbe,16,F-type ATPase
mbo,16,F-type ATPase
ppf,16,F-type ATPase
bja,16,F-type ATPase
ahe,16,F-type ATPase
mss,16,F-type ATPase
sml,16,F-type ATPase
pph,16,F-type ATPase
mba,16,F-type ATPase
ppm,16,F-type ATPase
son,16,F-type ATPase
ppr,16,F-type ATPase
psb,16,F-type ATPase
ppu,16,F-type ATPase
mbt,16,F-type ATPase
mbv,16,F-type ATPase
soz,16,F-type ATPase
sad,16,F-type ATPase
rcp,16,F-type ATPase
rcm,16,F-type ATPase
rco,16,F-type ATPase
rce,16,F-type ATPase
vap,16,F-type ATPase
rca,16,F-type ATPase
bcl,16,F-type ATPase
eam,16,F-type ATPase
sds,16,F-type ATPase
bur,16,F-type ATPase
sdy,16,F-type ATPase
eay,16,F-type ATPase
sde,16,F-type ATPase
pwa,16,F-type ATPase
sdl,16,F-type ATPase
buc,16,F-type ATPase
sdn,16,F-type ATPase
eat,16,F-type ATPase
dma,16,F-type ATPase
xac,16,F-type ATPase
mts,16,F-type ATPase
snc,16,F-type ATPase
saf,16,F-type ATPase
mtt,16,F-type ATPase
mtu,16,F-type ATPase
bcd,16,F-type ATPase
bce,16,F-type ATPase
mtb,16,F-type ATPase
mtc,16,F-type ATPase
mta,16,F-type ATPase
mtf,16,F-type ATPase
cpb,16,F-type ATPase
cbc,16,F-type ATPase
rva,16,F-type ATPase
cpc,16,F-type ATPase
cbf,16,F-type ATPase
